2.1744150;-3.3556547;3.1054216;-0.7247437;0.1991976;2.6890699;-1.3050912
2.1810374;-3.3481610;3.1012176;-0.7227501;0.1995097;2.6990664;-1.3033232
2.1876457;-3.3406531;3.0970136;-0.7207530;0.1998283;2.7090630;-1.3015552
2.1942398;-3.3331309;3.0928095;-0.7187525;0.2001535;2.7190595;-1.2997872
2.2008197;-3.3255946;3.0886055;-0.7167484;0.2004852;2.7290561;-1.3107422
2.2073795;-3.3180509;3.0843603;-0.7147424;0.2008257;2.7390526;-1.3167403
2.2139213;-3.3104973;3.0800897;-0.7127339;0.2011745;2.7490491;-1.3149159
2.2204486;-3.3029298;3.0758191;-0.7107217;0.2015301;2.7590457;-1.3130914
2.2269612;-3.2953484;3.0715486;-0.7087057;0.2018925;2.7690422;-1.3112670
2.2334591;-3.2877533;3.0672780;-0.7066858;0.2022618;2.7790388;-1.3094426
2.2399421;-3.2801444;3.0630074;-0.7046621;0.2026380;2.7890353;-1.3076182
2.2464102;-3.2725218;3.0587369;-0.7026344;0.2030210;2.7990319;-1.3057938
2.2528632;-3.2648856;3.0544663;-0.7006028;0.2034109;2.8090284;-1.3039694
2.2593011;-3.2572359;3.0501957;-0.6985670;0.2038076;2.8190249;-1.3021450
2.2657236;-3.2495727;3.0459252;-0.6965272;0.2042113;2.8290215;-1.3003206
2.2721308;-3.2418961;3.0416546;-0.6944832;0.2046218;2.8390180;-1.2984962
2.2785225;-3.2342061;3.0373840;-0.6924350;0.2050392;2.8490146;-1.3013468
2.2848981;-3.2265033;3.0330981;-0.6903827;0.2054640;2.8590111;-1.3128869
2.2912568;-3.2187889;3.0287679;-0.6883265;0.2058968;2.8690077;-1.3110113
2.2975997;-3.2110612;3.0244378;-0.6862658;0.2063369;2.8790042;-1.3091356
2.3039266;-3.2033205;3.0201077;-0.6842008;0.2067842;2.8890007;-1.3072600
2.3102375;-3.1955667;3.0157775;-0.6821312;0.2072389;2.8989973;-1.3053843
2.3165323;-3.1877999;3.0114474;-0.6800571;0.2077008;2.9089938;-1.3035087
2.3228107;-3.1800203;3.0071173;-0.6779783;0.2081701;2.9189904;-1.3016330
2.3290729;-3.1722277;3.0027872;-0.6758949;0.2086467;2.9289869;-1.2997574
2.3353185;-3.1644225;2.9984570;-0.6738067;0.2091306;2.9389835;-1.2978817
2.3415475;-3.1566045;2.9941269;-0.6717138;0.2096219;2.9489800;-1.2960061
2.3477599;-3.1487738;2.9897968;-0.6696160;0.2101205;2.9589765;-1.2941304
2.3539554;-3.1409306;2.9854666;-0.6675133;0.2106266;2.9689731;-1.2922548
2.3601340;-3.1330748;2.9811365;-0.6654057;0.2111400;2.9789696;-1.3043407
2.3663006;-3.1252003;2.9767595;-0.6632913;0.2116606;2.9889662;-1.3040681
2.3724506;-3.1173125;2.9723770;-0.6611716;0.2121889;2.9989627;-1.3021467
2.3785832;-3.1094125;2.9679944;-0.6590469;0.2127251;3.0089592;-1.3002254
2.3846985;-3.1015001;2.9636119;-0.6569169;0.2132691;3.0189558;-1.2983041
